B,E,core,sp,sum_lambda,lambda
14,1,T14_0772,13,8,0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 1 0 1 1 1
14,1,T14_0773,5,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14,1,T14_0777,5,8,0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1
14,1,T14_0778,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14,1,T14_0782,1,9,0 0 0 0 1 1 2 1 0 0 0 0 0 0 1 1 0 1 0 1
14,1,T14_0783,1,12,0 0 0 0 1 0 1 1 0 0 0 0 0 2 2 1 1 1 1 1
14,1,T14_0784,1,7,0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 1 1
14,1,T14_0785,0,7,0 0 0 0 2 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,1,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,2,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,3,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,4,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,5,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,6,6,0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,7,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,8,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,9,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,10,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,11,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,12,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0785,13,4,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0
14,1,T14_0786,0,7,0 0 0 0 2 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0
14,1,T14_0786,1,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,2,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,3,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,4,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,5,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,6,6,0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0
14,1,T14_0786,7,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,8,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,9,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,10,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,11,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,12,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0786,13,4,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0787,0,13,0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 2
14,1,T14_0787,1,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,2,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,3,11,0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 2
14,1,T14_0787,4,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,5,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,6,12,0 0 0 0 1 0 1 1 2 1 2 0 0 0 1 1 0 1 0 1
14,1,T14_0787,7,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,8,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,9,10,0 0 0 0 1 0 1 1 2 1 0 0 0 0 1 1 0 1 0 1
14,1,T14_0787,10,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,11,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,12,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0787,13,10,0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 2
14,1,T14_0788,0,15,0 0 0 0 2 0 0 0 1 1 2 0 0 2 2 1 1 1 1 1
14,1,T14_0788,1,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,2,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,3,13,0 0 0 0 1 0 0 0 1 1 0 0 0 2 1 2 1 1 2 1
14,1,T14_0788,4,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,5,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,6,14,0 0 0 0 1 0 0 0 1 1 2 0 0 1 1 1 1 1 2 2
14,1,T14_0788,7,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,8,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 1 1 1 1 2 1
14,1,T14_0788,9,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,10,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,11,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,12,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0788,13,12,0 0 0 0 1 0 0 0 1 1 0 0 0 2 2 1 1 1 1 1
14,1,T14_0789,0,10,0 0 0 0 2 0 0 0 1 1 2 0 0 0 1 1 0 0 1 1
14,1,T14_0789,1,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,2,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,3,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,4,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,5,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,6,9,0 0 0 0 1 0 0 0 1 1 2 0 0 0 1 1 0 0 1 1
14,1,T14_0789,7,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,8,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,9,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,10,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,11,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,12,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0789,13,7,0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
14,1,T14_0790,0,5,0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,1,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,2,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,3,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,4,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,5,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,6,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,7,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,8,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,9,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,10,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,11,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,12,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0790,13,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0791,0,11,0 0 0 0 2 0 0 0 2 2 1 0 0 0 1 1 0 1 0 1
14,1,T14_0791,1,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,2,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,3,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,4,9,0 0 0 0 1 0 0 0 0 2 1 0 0 0 1 1 0 1 1 1
14,1,T14_0791,5,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,6,10,0 0 0 0 1 0 0 0 2 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,7,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,8,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,9,8,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,10,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,11,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,12,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0791,13,8,0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 2
14,1,T14_0792,0,15,0 0 0 0 2 0 0 0 2 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,1,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,2,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,3,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,4,13,0 0 0 0 1 0 0 0 0 1 1 0 0 2 1 2 1 1 2 1
14,1,T14_0792,5,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,6,14,0 0 0 0 1 0 0 0 2 1 1 0 0 1 1 1 1 1 2 2
14,1,T14_0792,7,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,8,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 1 1 1 1 2 1
14,1,T14_0792,9,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,10,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,11,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,12,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0792,13,12,0 0 0 0 1 0 0 0 0 1 1 0 0 2 2 1 1 1 1 1
14,1,T14_0793,0,13,0 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1
14,1,T14_0793,1,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,2,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,3,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,4,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,5,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,6,10,0 0 0 2 0 0 0 0 2 1 1 0 0 0 1 1 0 0 1 1
14,1,T14_0793,7,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,8,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,9,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,10,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,11,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,12,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0793,13,9,0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 1 1
14,1,T14_0794,5,10,0 0 0 0 1 0 0 0 0 2 1 1 0 0 0 1 1 1 0 2
14,1,T14_0795,5,12,0 0 0 0 1 0 0 0 0 0 1 1 0 2 2 1 1 1 1 1
14,1,T14_0796,5,9,0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 2 0 1 1
14,1,T14_0797,0,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,2,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,3,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,4,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,5,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,7,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,8,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,9,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,10,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,11,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,12,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0797,13,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0798,0,5,0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,1,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,2,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,3,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,4,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,5,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,6,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,7,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,8,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,9,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,10,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,11,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,12,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0798,13,4,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0
14,1,T14_0799,0,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,2,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,3,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,4,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,5,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,7,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,8,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,9,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,10,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,11,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,12,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0799,13,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0800,6,10,0 0 0 0 1 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2
14,1,T14_0801,6,12,0 0 0 0 1 0 0 0 0 0 0 1 1 2 2 1 1 1 1 1
14,1,T14_0802,6,7,0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1
14,1,T14_0803,1,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14,1,T14_0804,0,9,0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2
14,1,T14_0805,0,11,0 0 0 1 1 0 0 0 0 0 0 0 0 2 2 1 1 1 1 1
14,1,T14_0806,0,8,0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 2 0 1 1
14,1,T14_0807,0,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,1,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,2,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,3,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,4,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,5,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,6,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,7,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,8,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,9,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,10,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,11,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,12,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0807,13,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
14,1,T14_0811,1,5,0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0
14,1,T14_0812,1,5,0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0
14,1,T14_0813,0,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,1,13,0 2 0 1 0 0 1 2 1 0 2 0 0 0 0 1 1 1 0 1
14,1,T14_0813,2,12,0 0 0 1 0 0 1 1 1 0 2 0 0 0 1 1 0 1 1 2
14,1,T14_0813,3,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,4,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,5,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 1 1 0 1 0 2
14,1,T14_0813,6,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,7,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,8,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,9,11,0 0 0 1 0 0 1 2 1 0 2 0 0 0 1 1 0 1 0 1
14,1,T14_0813,10,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,11,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,12,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0813,13,11,0 0 0 1 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 2
14,1,T14_0814,0,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,1,15,0 2 0 0 0 0 0 1 1 0 2 0 0 1 1 1 1 1 2 2
14,1,T14_0814,2,14,0 0 0 0 0 0 0 1 1 0 2 0 0 2 1 2 1 1 2 1
14,1,T14_0814,3,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,4,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,5,13,0 0 0 0 0 0 0 1 1 0 2 0 0 1 1 1 1 1 2 2
14,1,T14_0814,6,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,7,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,8,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 1 1 1 1 2 1
14,1,T14_0814,9,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,10,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,11,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,12,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0814,13,13,0 0 0 0 0 0 0 1 1 0 2 0 0 2 2 1 1 1 1 1
14,1,T14_0815,0,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,1,10,0 2 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,2,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,3,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,4,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,5,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,6,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,7,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,8,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,9,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,10,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,11,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,12,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0815,13,8,0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 1 1
14,1,T14_0816,0,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,1,7,0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 0 0 0
14,1,T14_0816,2,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,3,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,4,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,5,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,6,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,7,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,8,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,9,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,10,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,11,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,12,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0816,13,5,0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0
14,1,T14_0817,3,10,0 0 0 0 0 0 0 0 2 1 2 1 0 0 1 1 0 1 0 1
